Spis1	4.456	5.651	5.105	5.459	5.436	7.63	5.877	6.608	7.034	5.887	6.292	5.305	10.501
Spis2	2.644	4.98	6.658	8.598	7.039	9.22	9.435	10.633
Spis3	9.408	6.263	12.183	15.716	15.558	17.122	19.269	19.502	19.223	28.11	29.987	28.602	39.614
Spis4	0.546	1.259	2.425	1.998	2.017	1.351	1.829	1.378	1.181	1.292	1.498	0.792	1.091	0.576	0.873	1.428	2.119	1.766	1.691	1.9	1.418	1.205
Spis5	0.257	0.571	0.39	0.44	0.371	0	0.221	0.24	0.381	0.367	0.192	0.271	0.363	0.763	0.288	0.31	0.373	0.298	0.575	0.342	0.556	0.587	0.648	0.726	0.493	0.93	0.682	0.918	0.92	1.032	0.634	0.648	0.806	1.499	1.784	2.435
Spis6	17.687	21.695	26.126	24.209
Spis7	0.135	0.977	1.354	0.675	1.744
Spis8	0.448	0.326	1.083	1.329	1.615	1.081	1.064	1.342	1.63	0.935	1.232	1.922	1.641	0.965	1.109	1.869	1.897	2.672	2.145	2.293
Spis9	0.85	1.045
Spis10	0	0	0	0.135
Spis11	1.112	1.237	1.179	1.395	1.43	1.941	1.697
Spis12	2.295	3.357	3.769	3.859	3.364	3.087	2.78	2.832	2.09	3.013	3.429	3.188	4.371	3.835	3.397	4.424
Spis13	0.541	0.581
Spis14	3.303	3.25	5.255	5.761	5.12	5.057	2.874	0.589	4.385	5.918	5.812
Spis15	3.336	3.485	0.406	2.429	4.288	5.24	3.739
Spis16	0	0.135	0.21	0	0.135
Spis17	0.564	0.532	0.33	0.187	0.468	0.78
Spis18	1.117	1.108
Spis19	1.223	1.156	0.855	1.119	1.659	3.042	3.202
Spis20	0.329	0.735	1.025	0.983	0.874	1.003	1.668	2.688	2.853	2.141	2.26	1.332	1.894	2.1	3.211	3.224	4.02	3.961	4.647	3.955	3.463
Spis21	0.869	1.127	1.187	1.193	1.022
Spis22	5.056	7.338	8.171	8.221	7.591	7.275	8.071	11.605
Spis23	0.363	0.482	0.512	0.577	0.414	0.716	0.59	0.585	0.46	0.693	1.052	0.632	0.384	0.681	0.754	1.164	1.616	1.548	0.934	1.028	1.571	2.051	1.491
Spis24	2.218	3.813	3.212	4.071	5.297	4.746	4.891	4.225
Spis25	1.301	0.77	1.254
Spis26	0.397	0.341	0.382	0.269	0.555	0.442	0.697	0.543	0.524	0.385	0.632	1.234	1.277	1.159	1.079	1.347	1.197	1.681	1.547	1.872	2.481
Spis27	1.32	1.443	1.007	1.184	1.708	0.966	1.871	2.149	2.609	2.273	2.423	3.368	5.866
Spis28	1.689	3.126	1.997	2.568	3.511	2.439	2.669	2.655	3.154	7.25	9.644	6.279	5.261	6.57	7.253	8.22	6.692	5.31	6.935	4.29	4.084	4.143	5.089	7.28	5.268	5.245	4.222	5.335	6.414	7.617
Spis29	2.9	3.714	2.518	4.715	4.118	6.334	5.902	9.167	8.456	2.966
Spis30	2.53	3.201	1.85	2.388	3.649	3.159	3.19	4.537	7.237	10.153	10.453	13.362	17.11	15.319	14.462	14.597	15.365	36.286
Spis31	1.642	2.543	3.11	2.693	3.275	1.985
Spis32	1.306	1.3	1.352	1.293	1.344	1.353	1.218	1.326
Spis33	5.013	6.142	6.215
Spis34	4.373	3.392	3.677	3.603	5.317	5.22	2.019	0.677	8.489	8.259
Spis35	2.34	3.698
Spis36	1.368	1.098	2.587
Spis37	1.867	1.447	2.318
Spis38	2.582	7.042
Spis39	2.338	1.815	2.755	3.335
Spis40	1.593	1.127	1.174	1.693	1.388	1.055	0.945	1.667	1.551	0.998	0.752	0.759	0.741	0.934	1.122	1.022	1.735
Spis41	0.855	0.9	0.367	1.01	1.57	1.489
Spis43	2.702	3.31	4.442	4.616	3.164	2.382	0.167	3.245	5.361	5.15	5.528	6.925
Spis44	3.464	6.431	4.741	5.183	6.346	5.932	6.847	7.525	7.543	7.739	11.2	9.978
Spis47	7.62	13.005
Spis48	0.662	0.603	0.857
Spis49	0	0	0	0	0	0	0.135	0.182	0.135
Spis50	2.274	4.208	3.746	2.542	2.401	3.079	3.37	2.981	2.825
Spis51	1.485	1.859
Spis52	2.336	4.974	4.731	6.455	6.663	6.007	5.901	4.129	6.331	4.645	3.323	3.939	5.058	6.672
Spis53	12.266	17.732	19.117	20.155	20.753	30.182
Spis54	2.467	1.904	1.966	1.297	0.996	0.637	1.551	1.441	1.455	1.808	2.083	2.348	2.182	3.503	2.112	2.444	2.211	2.535	2.846
Spis55	1.368	1.287	1.208
Spis56	0.786	0.8	0.355	1.994	1.72	0.271	1.557	2.411	2.482	2.376	2.574	2.032	2.245	2.838	2.563	1.894	3.916	3.579	2.681	3.494	4.204	4.091	3.277	2.878	3.49	4.851	5.385	4.491	4.613	5.783	4.725	5.319	5.283	4.229	6.592	4.238	3.783	4.519	4.09	3.881	5.67	4.676	5.614	6.216
Spis57	2.014	0.21
Spis58	0.42	0.211	0.215
Spis59	1.108	0.713	1.549	1.804
Spis60	1.194	1.919	0.969	2.695	1.733	2.513	4.774
Spis61	2.922	3.013	4.626	5.1	4.894	6.749	4.532	5.836	5.744	4.145	9.768
Spis62	0	0.393
Spis63	3.89	7.205	5.621	10.211	11.616	13.026	10.808	11.911	13.248	16.252	16.571	13.013
Spis64	2.654	3.32	2.741
Spis65	2.334	2.029
Spis66	0.135	0.245
Spis67	0.677	0.718	0.74	0.286	1.47	1.264	1.376	1.057	1.94	1.306	1.337	1.283	1.705	1.759	1.743	1.629	1.768	2.192	1.786	1.39	1.564	2.758	2.897	2.851	2.509	2.524	3.12	3.68
Spis68	1.568	1.174	1.348	1.728	1.96	1.804	1.866	1.733	2.707	2.223	2.785	3.638	2.854	3.109	1.529	2.07	2.269	2.396	3.055	3.437	2.989	3.591	3.394	4.007	2.936	3.904	4.136	2.891	3.5	3.931	4.868
Spis69	4.596	8.138
Spis71	0.135	0.198	0.144
Spis72	2.584	5.223	4.224	4.176	5.076	5.76	5.736	5.048
Spis73	1.477	1.528	1.46	1.507	1.397	2.141	1.94	2.035	2.62	2.763	2.858	2.769	3.753	5.01	6.154	7.998
Spis74	0.316	0.335	0.387	0.986	0.322	0.37	0.457	0.627	0.484	0.706	0.635	0.505	0.926	0.762	0.628	0.744	1.469	1.965	2.066	2.272	3.179	5.34
Spis75	1.288	2.26	1.012	1.88	1.886	2.112	2.167	3.531	3.391	3.878	4.474	4.807	5.3	3.778	3.265	4.899	3.067	2.44	3.123	3.83	3.773	3.874	4.596	4.334	5.043	5.414
Spis76	0.317	1.083	1.195	0.831	1.58	2.337	2.297	2.972	3.009	3.117	2.952	2.42	3.062	4.258	5.683	7.039
Spis77	0.663
Spis78	0.773
Spis79	1.893	1.849	1.29	1.764	1.896	1.516	1.645	1.622	1.78	1.961	2.549	2.736
Spis80	1.174	1.388	1.85	2.741	2.249	2.97	1.955	2.563	4.537
Spis81	2.537	2.476	3.629	3.792	6.328
Spis82	0.665	1.012	1.04	1.401	1.34	1.389	2.019	2.754	3.713	3.637	3.312
Spis83	2.292	1.764	1.49	1.236	1.409	2.24	2.174	2.531	2.854	2.697	3.256	3.029	3.306	4.526	6.724
Spis84	0.43	0.453	0.55	0.954	1.331	1.01	1.518	2.142
Spis85	1.02	8.836	16.396	9.108	16.37	16.059	9.363
Spis86	5.469	4.586	5.68	5.301	5.219	4.53	3.143	4.675	4.686	3.346	4.753	3.608	5.438	4.662	5.267
Spis87	5.93	10.626
Spis88	1.501	0.743	1.382	1.233	0.895	0.435	0.74	0.638	0.622	1.382	1.288	1.324
Spis89	3.342	3.771	4.446	5.628	6.709	7.424	4.709
Spis90	0.619	1.065	1.237	1.482	1.792	1.594
Spis91	1.337	1.059	2.176	2.866	2.536	2.752	3.019	4.168	3.766	0.902
Spis92	13.87	11.945	20.45	23.397	0.632
Spis93	2.498	2.026	3.481	4.476	3.547	3.527	2.905	3.933	4.243	4.323	4.485	5.735	5.8	5.68
Spis94	0.918	1.02	1.733	2.566	1.442	1.295	1.441	1.001	0.971	0.691
Spis95	0.657	2.402	3.17	4.317	4.922	6.183	8.028	10.517	12.084	10.754	13.237
Spis96	0.292	0.632	1.347
Spis97	1.141	1.488
Spis98	23.307	0	31.855	78.334
Spis99	4.663	5.727	6.853	4.67	5.334	5.542
Spis100	2.475	3.603	6.104	6.461	6.031	6.698
Spis101	0.153	0.135	0.229	0.135	0.219	0.211	0.623	0.294	0.434
Spis102	1.104	0.605	0.538	0.649	0.887	0.977	0.821	1.105	1.118	1.19	1.255	1.471
Spis103	0.447	0.951	0.993	1.265	1.038	0.911	1.921	1.352	1.579	1.765	2.111	3.11	2.108
Spis104	0.272	0.238	0.28	0.352	0.268	0.516	0.359	0.696	0.475	0.755
Spis105	0.435	0.18	0.655	0.764	0.903	0.707	0.511	0.337	0.339
Spis106	0	0.135	0.135	0.135	0	0	0.215	0.279	0.24	0.143	0.135	0.135
Spis107	3.648	1.773
Spis108	0	0.135	0.135	0	0	0.135	0.135	0	0.135	0.135	0.135
Spis109	1.156	1.279	1.228	0.878	0.939	1.184	1.111	1.792	1.362	0.658	1.594	1.708	1.215
Spis110	2.781	0.135	0.265	0.255	0.186
Spis111	0.291	0.839	1.038	0.47	0.232	0.289	0.313	0.66	0.651	0.509	0.653
Spis112	1.568	1.582	3.003	2.639
Spis113	0	0.467
Spis114	1.984	1.399	1.23	1.798	1.207	1.579	1.907	2.0	2.527	2.207	1.812	2.491	3.254	3.918
Spis115	2.375	2.53	3.626
Spis116	0.788	0.722	1.279	0.593	1.128	0.624	1.106	0.926	0.766	1.046	1.401	1.852	1.45	1.984	2.082	2.075	1.837	1.353	2.277	1.277	1.322	1.596	1.156	2.66	2.267	1.939	2.564	4.189	3.76	2.633	2.928	3.357	3.206	3.551	2.814	2.966	5.093	5.346
Spis117	2.234	1.436	2.371	2.393	2.527	2.771	3.702
Spis118	3.364	2.978	4.868	5.838	0.723
Spis119	0.512	0.71	0.747	0.885	1.046
Spis120	0.142	0	0.135
Spis121	0	0.135	0.135
Spis122	0.135	0	3.781	9.307	13.141	17.278	14.318	12.409	10.778	13.429	12.745
Spis123	0.445	0.406	0	0.309
Spis124	4.851	9.236	7.867	8.817	13.231	11.904	10.935	15.499	15.659	17.554	19.52
Spis125	0.255	0.684	0.61	1.164	1.244	2.278	1.221	0.959	1.145	1.832	1.31	1.184	1.67	1.48	2.417
Spis126	1.551	1.502	1.802	2.056	1.615	1.356	0.765
Spis127	1.563	2.361	2.34	2.083	1.775	1.82	1.71	3.282	3.27	1.371
Spis128	0.63	0.623	0.708	0.763	1.037	1.234	0.874	0.48	0.591	0.387	0.52	0.645	0.963	1.552	1.612	2.067	1.561	1.585	1.874	1.56	1.585	1.367	1.358	1.274	1.446	1.941	2.284	1.808	1.576	1.338	1.665	2.012	1.704	2.218	3.521	3.209	3.46	5.748
Spis129	0.826	1.453	1.656	1.995	2.139	1.784
Spis130	0.891	0.733	1.593
Spis131	7.695	9.263	8.815	8.835	13.222
Spis132	32.579	48.581	51.582	63.56	127.564
Spis133	0.135	0.135	0	0.135	0.225
