Spis1	0.0	0.325	0.294	0.471	0.61	0.659	0.514	0.414	0.562	0.612	0.619	0.635	1.004
Spis2	0.0	0.593	0.602	0.862	0.893	0.923	1.072	0.958
Spis3	0.0	-0.137	0.273	0.504	0.554	0.637	0.773	0.702	0.838	1.18	1.244	1.256	1.506
Spis4	0.0	0.449	0.911	0.651	0.531	0.277	0.218	0.315	0.184	0.278	0.555	0.453	0.376	0.355	0.365	0.369	0.588	0.52	0.646	0.831	0.792	0.802
Spis11	0.0	-0.08	-0.502	-0.252	-0.273	-0.22	-0.224
Spis12	0.0	0.164	0.267	0.35	0.328	0.081	0.236	0.339	0.153	0.345	0.425	0.398	0.574	0.576	0.383	0.599
Spis14	0.0	0.047	0.162	0.214	0.173	0.218	-0.191	-inf	0.075	0.369	0.436
Spis19	0.0	-0.076	-0.314	-0.223	0.25	0.696	0.868
Spis20	0.0	0.114	-0.063	0.024	0.275	0.251	0.427	0.759	0.822	0.714	0.915	0.646	0.682	0.757	1.03	1.362	1.357	1.296	1.351	1.283	1.178
Spis22	0.0	0.324	0.377	0.44	0.551	0.464	0.613	0.949
Spis23	0.0	0.491	0.319	0.537	0.419	0.36	0.463	0.655	0.775	0.894	0.749	0.607	0.489	0.627	0.859	1.017	0.802	0.886	0.793	1.031	1.278	1.389	1.181
Spis24	0.0	0.27	0.246	0.425	0.498	0.51	0.492	0.513
Spis27	0.0	0.215	0.251	0.27	0.237	0.259	0.393	0.508	0.524	0.629	0.703	1.005	1.37
Spis28	0.0	0.494	0.038	0.306	0.474	0.407	0.338	0.203	0.772	1.051	1.145	0.902	1.041	1.021	1.098	1.293	1.315	1.106	1.3	1.148	0.927	0.953	1.032	1.157	1.083	1.02	1.201	1.103	1.284	1.5
Spis29	0.0	0.45	0.229	0.569	0.742	0.904	0.987	1.205	1.243	0.106
Spis30	0.0	0.255	0.056	0.174	0.208	0.244	0.374	0.711	1.307	1.732	1.791	2.083	2.208	2.207	2.133	2.209	2.366	2.974
Spis31	0.0	0.479	0.646	0.529	0.605	0.162
Spis34	0.0	0.013	-0.036	-0.093	0.523	0.451	-0.537	-inf	1.012	0.912
Spis40	0.0	-0.233	0.046	0.151	0.052	-0.183	-0.153	-0.112	-0.045	-0.148	-0.28	-0.283	-0.285	-0.231	-0.105	0.07	0.326
Spis41	0.0	0.303	-0.112	0.296	0.839	0.786
Spis43	0.0	0.174	0.397	0.412	0.182	-0.301	-1.382	0.383	0.739	0.909	1.027	1.144
Spis44	0.0	0.377	0.232	0.245	0.463	0.602	0.76	0.755	0.832	0.844	0.957	0.903
Spis50	0.0	0.363	0.517	0.464	0.387	0.438	0.529	0.548	0.408
Spis52	0.0	0.653	0.662	0.767	0.895	0.793	0.823	0.633	0.797	0.519	0.38	0.484	0.598	0.952
Spis53	0.0	0.328	0.503	0.467	0.485	0.809
Spis54	0.0	-0.566	-0.282	-0.24	-0.432	-0.641	-0.581	-0.706	-0.603	-0.065	-0.056	-0.227	-0.213	-0.015	-0.118	-0.325	-0.242	0.018	0.143
Spis60	0.0	0.401	0.524	0.656	0.668	0.82	1.364
Spis61	0.0	0.112	0.235	0.278	0.229	0.307	0.169	0.218	0.469	0.121	0.764
Spis63	0.0	0.464	0.238	0.614	0.611	0.701	0.489	0.614	0.725	0.878	0.943	0.658
Spis68	0.0	-0.074	-0.056	-0.017	0.289	0.258	0.326	0.521	0.408	0.613	0.717	0.801	0.711	0.536	0.42	0.41	0.488	0.579	0.501	0.602	0.719	0.964	0.776	0.77	0.676	0.872	0.815	0.705	0.754	1.018	1.007
Spis72	0.0	0.34	0.328	0.316	0.459	0.619	0.775	0.787
Spis73	0.0	0.134	0.465	0.359	0.383	0.834	0.829	1.301	1.245	1.378	1.277	1.101	1.335	1.702	1.872	2.039
Spis75	0.0	0.396	0.018	0.229	0.568	0.868	0.622	1.068	1.148	1.298	1.354	1.523	1.547	1.502	1.237	1.307	1.197	1.055	0.891	1.11	1.368	1.144	1.319	1.26	1.403	1.61
Spis79	0.0	0.249	0.233	0.245	0.307	0.168	-0.115	0.174	0.295	0.601	0.652	0.644
Spis80	0.0	-0.011	-0.072	0.244	0.325	0.42	0.348	0.414	0.634
Spis82	0.0	0.395	0.379	0.333	0.63	0.705	0.75	1.035	1.401	1.262	0.985
Spis83	0.0	-0.071	-0.05	-0.071	-0.022	0.023	0.085	0.197	0.355	0.507	0.598	0.667	0.762	0.842	1.119
Spis84	0.0	0.181	0.049	0.451	0.555	0.636	0.763	1.228
Spis85	0.0	2.32	2.878	2.554	2.75	2.836	2.308
Spis86	0.0	-0.061	0.209	0.073	-0.122	-0.095	-0.086	-0.176	-0.166	-0.144	0.021	0.098	0.277	0.246	0.409
Spis88	0.0	0.018	0.331	0.173	0.008	-0.069	0.035	0.04	-0.093	0.214	0.247	0.481
Spis89	0.0	0.201	0.449	0.387	0.534	0.704	0.235
Spis90	0.0	0.68	0.463	0.641	0.743	0.89
Spis91	0.0	0.526	0.744	1.212	1.128	0.891	0.908	1.043	1.142	-0.229
Spis93	0.0	0.14	0.292	0.855	0.561	0.559	0.363	0.572	0.564	0.682	0.724	0.869	0.922	0.923
Spis95	0.0	1.352	1.435	1.529	1.474	1.936	2.109	2.336	2.489	2.489	2.547
Spis99	0.0	0.164	0.28	0.178	0.131	0.088
Spis100	0.0	0.492	0.735	0.723	0.824	0.796
Spis103	0.0	0.49	0.437	0.545	0.618	0.51	0.758	0.663	0.966	1.03	0.885	1.139	0.803
Spis109	0.0	0.095	-0.087	0.173	0.335	0.347	0.184	0.326	0.333	0.343	0.346	0.461	0.626
Spis114	0.0	-0.005	-0.167	0.053	0.226	0.088	0.342	0.192	0.338	0.59	0.686	0.756	0.861	0.953
Spis116	0.0	0.106	0.238	0.295	0.483	0.462	0.247	0.315	0.362	0.545	0.685	0.821	0.903	1.008	0.989	1.0	1.011	0.836	1.21	1.107	0.973	0.897	1.108	1.427	1.406	1.443	1.538	1.713	1.809	1.541	1.608	1.659	1.761	1.686	1.623	1.693	1.938	2.165
Spis117	0.0	-0.273	0.091	0.107	0.045	0.231	0.575
Spis124	0.0	0.554	0.369	0.676	1.006	0.897	0.815	0.989	1.137	1.308	1.233
Spis125	0.0	0.3	0.446	0.716	0.963	1.132	0.965	0.61	0.467	0.832	0.891	1.061	1.342	1.33	1.397
Spis126	0.0	0.203	0.481	0.605	0.519	0.582	0.027
Spis127	0.0	0.013	-0.008	0.23	0.098	0.081	0.319	0.601	0.637	-0.1
