Spis11541 SpisGene11541
Spis10540 SpisGene10540
Spis18683 SpisGene18683
Spis20606 SpisGene20606
Spis74 SpisGene74
Spis11052 SpisGene11052
Spis23836 SpisGene23836
Spis21802 SpisGene21802
Spis14247 SpisGene14247
Spis11220.t1 SpisGene11220
Spis9140 SpisGene9140
Spis8603 SpisGene8603
Spis7827 SpisGene7827
Spis15995 SpisGene15995
Spis878 SpisGene878
Spis2636 SpisGene2636
Spis1696 SpisGene1696
Spis17468 SpisGene17468
Spis15187 SpisGene15187
Spis11431.t1 SpisGene11431
Spis13286 SpisGene13286
Spis240 SpisGene240
Spis10196 SpisGene10196
Spis11011 SpisGene11011
Spis10610 SpisGene10610
Spis21942 SpisGene21942
Spis16205 SpisGene16205
Spis25837.Novel SpisGene25837.Novel
Spis16073 SpisGene16073
Spis4277 SpisGene4277
Spis14235 SpisGene14235
Spis14044 SpisGene14044
Spis5696 SpisGene5696
Spis4743 SpisGene4743
Spis14612 SpisGene14612
Spis18622.t1 SpisGene18622
Spis1131 SpisGene1131
Spis1138 SpisGene1138
Spis1479.t1 SpisGene1479
Spis3569.t1 SpisGene3569
Spis8548 SpisGene8548
Spis21086 SpisGene21086
Spis13297.t1 SpisGene13297
Spis19171 SpisGene19171
Spis11595 SpisGene11595
Spis7353 SpisGene7353
Spis11896.t1 SpisGene11896
Spis23016 SpisGene23016
Spis16733.t2 SpisGene16733
Spis17562 SpisGene17562
Spis8213 SpisGene8213
Spis6638 SpisGene6638
Spis10886 SpisGene10886
Spis16936 SpisGene16936
Spis335 SpisGene335
Spis14744 SpisGene14744
Spis15131 SpisGene15131
Spis15575 SpisGene15575
Spis22122 SpisGene22122
Spis8325 SpisGene8325
Spis625 SpisGene625
Spis3097 SpisGene3097
Spis7029 SpisGene7029
Spis10327 SpisGene10327
Spis24587 SpisGene24587
Spis21 SpisGene21
Spis1931 SpisGene1931
Spis1681 SpisGene1681
Spis12939 SpisGene12939
Spis14010.t1 SpisGene14010
Spis17843 SpisGene17843
Spis11653 SpisGene11653
Spis14666 SpisGene14666
Spis4105 SpisGene4105
Spis17426 SpisGene17426
Spis6413 SpisGene6413
Spis13264 SpisGene13264
Spis9914 SpisGene9914
Spis849 SpisGene849
Spis1462 SpisGene1462
Spis12075 SpisGene12075
Spis16999 SpisGene16999
Spis3776.t1 SpisGene3776
Spis1363 SpisGene1363
Spis2140 SpisGene2140
Spis1381 SpisGene1381
Spis8516 SpisGene8516
Spis17179 SpisGene17179
Spis19490 SpisGene19490
Spis3207 SpisGene3207
Spis6407 SpisGene6407
Spis13067 SpisGene13067
Spis4495 SpisGene4495
Spis6660 SpisGene6660
Spis17199 SpisGene17199
Spis16640 SpisGene16640
Spis5062 SpisGene5062
Spis3566.t1 SpisGene3566
Spis14076 SpisGene14076
Spis11960 SpisGene11960
Spis20777 SpisGene20777
Spis23268 SpisGene23268
Spis10550 SpisGene10550
Spis8929 SpisGene8929
Spis19883 SpisGene19883
Spis12525 SpisGene12525
Spis18735 SpisGene18735
Spis13785 SpisGene13785
Spis8136 SpisGene8136
Spis9677 SpisGene9677
Spis143 SpisGene143
Spis182 SpisGene182
Spis12056 SpisGene12056
Spis212 SpisGene212
Spis9111 SpisGene9111
Spis15671.t1 SpisGene15671
Spis18749 SpisGene18749
Spis2342 SpisGene2342
Spis19844.t1 SpisGene19844
Spis1738 SpisGene1738
Spis15333.t1 SpisGene15333
Spis6711 SpisGene6711
Spis18474 SpisGene18474
Spis1074.t1 SpisGene1074
Spis6085 SpisGene6085
Spis6389.t1 SpisGene6389
Spis8353 SpisGene8353
Spis15268 SpisGene15268
Spis5033 SpisGene5033
Spis10858 SpisGene10858
Spis19189 SpisGene19189
Spis17010 SpisGene17010
Spis4229 SpisGene4229
Spis20275 SpisGene20275
Spis8390 SpisGene8390
Spis18878 SpisGene18878
Spis3152 SpisGene3152
Spis19700 SpisGene19700
Spis9725 SpisGene9725
Spis3562.t1 SpisGene3562
Spis11096 SpisGene11096
Spis20570 SpisGene20570
Spis11047 SpisGene11047
Spis14231 SpisGene14231
Spis10057 SpisGene10057
Spis21548 SpisGene21548
Spis8016 SpisGene8016
Spis2170 SpisGene2170
Spis1869 SpisGene1869
Spis7597 SpisGene7597
Spis5303 SpisGene5303
Spis16248 SpisGene16248
Spis9314 SpisGene9314
Spis9611 SpisGene9611
Spis12566 SpisGene12566
Spis16471 SpisGene16471
Spis13381 SpisGene13381
Spis16863 SpisGene16863
Spis6353.t1 SpisGene6353
Spis1833 SpisGene1833
Spis5558 SpisGene5558
Spis18312 SpisGene18312
Spis20554 SpisGene20554
Spis10789 SpisGene10789
Spis19200 SpisGene19200
Spis15761 SpisGene15761
Spis23574 SpisGene23574
Spis6346 SpisGene6346
Spis9701 SpisGene9701
Spis6400 SpisGene6400
Spis9306 SpisGene9306
Spis1066 SpisGene1066
Spis19607 SpisGene19607
Spis12248 SpisGene12248
Spis18985 SpisGene18985
Spis6687 SpisGene6687
Spis14995 SpisGene14995
Spis13105 SpisGene13105
Spis12351 SpisGene12351
Spis12518 SpisGene12518
Spis1973 SpisGene1973
Spis11164 SpisGene11164
Spis12965 SpisGene12965
Spis22416 SpisGene22416
Spis19697 SpisGene19697
Spis11329 SpisGene11329
Spis21519 SpisGene21519
Spis5132 SpisGene5132
Spis4656.t1 SpisGene4656
Spis21260.t1 SpisGene21260
Spis10250 SpisGene10250
Spis11570 SpisGene11570
Spis21160 SpisGene21160
Spis9113 SpisGene9113
Spis3037 SpisGene3037
Spis7876 SpisGene7876
Spis299 SpisGene299
Spis15175 SpisGene15175
Spis16137 SpisGene16137
Spis1984 SpisGene1984
Spis6966 SpisGene6966
Spis2632 SpisGene2632
Spis2.t1 SpisGene2
Spis3381 SpisGene3381
Spis4670.t1 SpisGene4670
Spis9126 SpisGene9126
Spis8420 SpisGene8420
Spis19754 SpisGene19754
Spis2339 SpisGene2339
Spis7338.t1 SpisGene7338
Spis13289 SpisGene13289
Spis23093 SpisGene23093
Spis11322 SpisGene11322
Spis3690 SpisGene3690
Spis11508 SpisGene11508
Spis13252 SpisGene13252
Spis2533 SpisGene2533
Spis14743 SpisGene14743
Spis15706 SpisGene15706
Spis22942 SpisGene22942
Spis10711.t1 SpisGene10711
Spis4251 SpisGene4251
Spis25650 SpisGene25650
Spis14504 SpisGene14504
Spis17531.t2 SpisGene17531
Spis20819 SpisGene20819
Spis24466 SpisGene24466
Spis5460 SpisGene5460
Spis23437 SpisGene23437
Spis6796 SpisGene6796
Spis5338 SpisGene5338
Spis18311 SpisGene18311
Spis4224 SpisGene4224
Spis3131 SpisGene3131
Spis8663 SpisGene8663
Spis12996 SpisGene12996
Spis15848 SpisGene15848
Spis15980 SpisGene15980
Spis13760 SpisGene13760
Spis17723 SpisGene17723
Spis16089 SpisGene16089
Spis17916 SpisGene17916
Spis16563 SpisGene16563
Spis24434 SpisGene24434
Spis5568 SpisGene5568
Spis8076 SpisGene8076
Spis12403 SpisGene12403
Spis6832 SpisGene6832
Spis22052 SpisGene22052
Spis2546 SpisGene2546
Spis11434 SpisGene11434
Spis13829 SpisGene13829
Spis3458 SpisGene3458
Spis965 SpisGene965
Spis9781 SpisGene9781
Spis13055 SpisGene13055
Spis18893 SpisGene18893
Spis4328 SpisGene4328
Spis8791 SpisGene8791
Spis21524 SpisGene21524
Spis9848 SpisGene9848
Spis24085 SpisGene24085
Spis6133 SpisGene6133
Spis8056.t2 SpisGene8056
Spis11392 SpisGene11392
Spis3264 SpisGene3264
Spis10162 SpisGene10162
Spis3323 SpisGene3323
Spis5763 SpisGene5763
Spis13867 SpisGene13867
Spis18940 SpisGene18940
Spis2505 SpisGene2505
Spis6842 SpisGene6842
Spis23838 SpisGene23838
Spis15801 SpisGene15801
Spis5241.t1 SpisGene5241
Spis22024 SpisGene22024
Spis588 SpisGene588
Spis170 SpisGene170
Spis8315 SpisGene8315
Spis19939 SpisGene19939
Spis6072 SpisGene6072
Spis11661 SpisGene11661
Spis18652 SpisGene18652
Spis3925 SpisGene3925
Spis8017 SpisGene8017
Spis11039 SpisGene11039
Spis9684 SpisGene9684
Spis9579 SpisGene9579
Spis7445 SpisGene7445
Spis5434.t1 SpisGene5434
Spis4134 SpisGene4134
Spis16525 SpisGene16525
Spis21194 SpisGene21194
Spis7012 SpisGene7012
Spis11075 SpisGene11075
Spis10870 SpisGene10870
Spis16242 SpisGene16242
Spis18085 SpisGene18085
Spis4129 SpisGene4129
Spis14339 SpisGene14339
Spis4412 SpisGene4412
Spis14854 SpisGene14854
Spis24162 SpisGene24162
Spis589 SpisGene589
Spis7893 SpisGene7893
Spis22843 SpisGene22843
Spis12070 SpisGene12070
Spis5903 SpisGene5903
Spis18906 SpisGene18906
Spis15060 SpisGene15060
Spis16470 SpisGene16470
Spis18483 SpisGene18483
Spis2855 SpisGene2855
Spis19314 SpisGene19314
Spis8673 SpisGene8673
Spis10527 SpisGene10527
Spis10122.t1 SpisGene10122
Spis16740 SpisGene16740
Spis1464.t1 SpisGene1464
Spis25265 SpisGene25265
Spis12069 SpisGene12069
Spis61 SpisGene61
Spis4806 SpisGene4806
Spis5275 SpisGene5275
Spis7186 SpisGene7186
Spis17261 SpisGene17261
Spis421 SpisGene421
Spis19771 SpisGene19771
Spis6000 SpisGene6000
Spis24904 SpisGene24904
Spis581 SpisGene581
Spis14479 SpisGene14479
Spis982 SpisGene982
Spis6779 SpisGene6779
Spis4960 SpisGene4960
Spis7217 SpisGene7217
Spis14134 SpisGene14134
Spis18228 SpisGene18228
Spis12327 SpisGene12327
Spis13824 SpisGene13824
Spis2235 SpisGene2235
Spis4416 SpisGene4416
Spis5340 SpisGene5340
Spis17754 SpisGene17754
Spis20683.t1 SpisGene20683
Spis296 SpisGene296
Spis14973 SpisGene14973
Spis6992 SpisGene6992
Spis22671 SpisGene22671
Spis23898 SpisGene23898
Spis5226 SpisGene5226
Spis16902 SpisGene16902
Spis10155 SpisGene10155
Spis1395 SpisGene1395
Spis4956 SpisGene4956
Spis12338 SpisGene12338
Spis11151 SpisGene11151
Spis3876 SpisGene3876
Spis5287 SpisGene5287
Spis5560.t1 SpisGene5560
Spis18296 SpisGene18296
Spis19358 SpisGene19358
Spis15214 SpisGene15214
Spis15612 SpisGene15612
Spis8454 SpisGene8454
Spis2160 SpisGene2160
Spis7598 SpisGene7598
Spis16285 SpisGene16285
Spis2080 SpisGene2080
Spis2091 SpisGene2091
Spis2615 SpisGene2615
Spis2897 SpisGene2897
Spis19253 SpisGene19253
Spis24707 SpisGene24707
Spis4531 SpisGene4531
Spis21659 SpisGene21659
Spis7522 SpisGene7522
Spis1190 SpisGene1190
Spis19233 SpisGene19233
Spis1544 SpisGene1544
Spis6620 SpisGene6620
Spis3033 SpisGene3033
Spis885 SpisGene885
Spis4097 SpisGene4097
Spis15075 SpisGene15075
Spis18170 SpisGene18170
Spis8038 SpisGene8038
Spis10056.t1 SpisGene10056
Spis2813 SpisGene2813
Spis12342 SpisGene12342
Spis12386 SpisGene12386
Spis5905 SpisGene5905
Spis16013 SpisGene16013
Spis5593 SpisGene5593
Spis7970 SpisGene7970
Spis7518 SpisGene7518
Spis23167 SpisGene23167
Spis3272 SpisGene3272
Spis5556 SpisGene5556
Spis9635 SpisGene9635
Spis15069 SpisGene15069
Spis22126 SpisGene22126
Spis15201 SpisGene15201
Spis1652 SpisGene1652
Spis5082 SpisGene5082
Spis7521 SpisGene7521
Spis18563 SpisGene18563
Spis19007 SpisGene19007
Spis10054 SpisGene10054
Spis21828 SpisGene21828
Spis10597 SpisGene10597
Spis6179 SpisGene6179
Spis16850 SpisGene16850
Spis12494 SpisGene12494
Spis20373 SpisGene20373
Spis12767 SpisGene12767
Spis68 SpisGene68
Spis9709 SpisGene9709
Spis17290 SpisGene17290
Spis11483 SpisGene11483
Spis13395 SpisGene13395
Spis14113 SpisGene14113
Spis21794 SpisGene21794
Spis10584 SpisGene10584
Spis1810 SpisGene1810
Spis6150 SpisGene6150
Spis10180 SpisGene10180
Spis181 SpisGene181
Spis4005 SpisGene4005
Spis14014.t2 SpisGene14014
Spis16617 SpisGene16617
Spis10599 SpisGene10599
Spis3300 SpisGene3300
Spis9792 SpisGene9792
Spis16851 SpisGene16851
Spis3940 SpisGene3940
Spis4862 SpisGene4862
Spis9636 SpisGene9636
Spis24794 SpisGene24794
Spis3550.t1 SpisGene3550
Spis85 SpisGene85
Spis4201 SpisGene4201
Spis7807 SpisGene7807
Spis12276 SpisGene12276
Spis20222 SpisGene20222
Spis5269 SpisGene5269
Spis12624 SpisGene12624
Spis3596 SpisGene3596
Spis7149 SpisGene7149
Spis432 SpisGene432
Spis1441 SpisGene1441
Spis14183 SpisGene14183
Spis1992 SpisGene1992
Spis21987 SpisGene21987
Spis22300 SpisGene22300
Spis12814.t1 SpisGene12814
Spis16780 SpisGene16780
Spis16390 SpisGene16390
Spis9125 SpisGene9125
Spis433 SpisGene433
Spis1018 SpisGene1018
Spis20102 SpisGene20102
Spis22001 SpisGene22001
Spis21499 SpisGene21499
Spis18328 SpisGene18328
Spis6314 SpisGene6314
Spis8453 SpisGene8453
Spis11845 SpisGene11845
Spis13342.t2 SpisGene13342
Spis1920 SpisGene1920
Spis9447 SpisGene9447
Spis4541 SpisGene4541
Spis762 SpisGene762
Spis20987 SpisGene20987
Spis5342 SpisGene5342
Spis6843 SpisGene6843
Spis16493 SpisGene16493
Spis5735 SpisGene5735
Spis14750 SpisGene14750
Spis15233 SpisGene15233
Spis18195.t1 SpisGene18195
Spis24087 SpisGene24087
Spis3422 SpisGene3422
Spis7558 SpisGene7558
Spis1555 SpisGene1555
Spis7865 SpisGene7865
Spis12834 SpisGene12834
Spis19266 SpisGene19266
Spis16615 SpisGene16615
Spis14705 SpisGene14705
Spis17697 SpisGene17697
Spis18673 SpisGene18673
Spis269 SpisGene269
Spis6792 SpisGene6792
Spis15443 SpisGene15443
Spis16163 SpisGene16163
Spis20457 SpisGene20457
Spis13135 SpisGene13135
Spis7358 SpisGene7358
Spis6036 SpisGene6036
Spis6256 SpisGene6256
Spis22306 SpisGene22306
Spis8631 SpisGene8631
Spis20535 SpisGene20535
Spis2473 SpisGene2473
Spis4340 SpisGene4340
Spis5916 SpisGene5916
Spis4985 SpisGene4985
Spis5367 SpisGene5367
Spis6016 SpisGene6016
Spis3941 SpisGene3941
Spis18097 SpisGene18097
Spis19532 SpisGene19532
Spis24229 SpisGene24229
Spis3703 SpisGene3703
Spis4079 SpisGene4079
Spis8133 SpisGene8133
Spis15475 SpisGene15475
Spis21090 SpisGene21090
Spis7712 SpisGene7712
Spis2466 SpisGene2466
Spis20010 SpisGene20010
Spis17766 SpisGene17766
Spis3433 SpisGene3433
Spis3456 SpisGene3456
Spis20854 SpisGene20854
Spis17301 SpisGene17301
Spis5386 SpisGene5386
Spis18361.t2 SpisGene18361
Spis11540 SpisGene11540
Spis20405.t1 SpisGene20405
Spis600 SpisGene600
Spis10288 SpisGene10288
Spis13514 SpisGene13514
Spis20091 SpisGene20091
Spis10878 SpisGene10878
Spis782 SpisGene782
Spis22125 SpisGene22125
Spis22904 SpisGene22904
Spis10968.t1 SpisGene10968
Spis4255 SpisGene4255
Spis10583 SpisGene10583
Spis13799 SpisGene13799
Spis21580 SpisGene21580
Spis523 SpisGene523
Spis17867 SpisGene17867
Spis18303 SpisGene18303
Spis15046.t2 SpisGene15046
Spis15915 SpisGene15915
Spis24820 SpisGene24820
Spis886 SpisGene886
Spis9874 SpisGene9874
Spis13861 SpisGene13861
Spis23778 SpisGene23778
Spis15 SpisGene15
Spis1617 SpisGene1617
Spis3281 SpisGene3281
Spis7397 SpisGene7397
Spis10523 SpisGene10523
Spis15166 SpisGene15166
Spis2831 SpisGene2831
Spis21248 SpisGene21248
Spis20853 SpisGene20853
Spis5674 SpisGene5674
Spis15130 SpisGene15130
Spis1653 SpisGene1653
Spis7721 SpisGene7721
Spis563 SpisGene563
Spis8356 SpisGene8356
Spis10050 SpisGene10050
Spis19245 SpisGene19245
Spis20110 SpisGene20110
Spis4082 SpisGene4082
Spis11830 SpisGene11830
Spis18313 SpisGene18313
Spis962 SpisGene962
Spis10810.t1 SpisGene10810
Spis10058 SpisGene10058
Spis5721 SpisGene5721
Spis9116 SpisGene9116
Spis8342 SpisGene8342
Spis15050 SpisGene15050
Spis6225 SpisGene6225
Spis9634 SpisGene9634
Spis19484 SpisGene19484
Spis4286 SpisGene4286
Spis2688 SpisGene2688
Spis5620.t1 SpisGene5620
Spis8660.t1 SpisGene8660
Spis20238 SpisGene20238
Spis11893 SpisGene11893
Spis2775 SpisGene2775
Spis7206 SpisGene7206
Spis7346 SpisGene7346
Spis21364 SpisGene21364
Spis24097 SpisGene24097
Spis19515 SpisGene19515
Spis6808 SpisGene6808
Spis16696 SpisGene16696
Spis10881 SpisGene10881
Spis10889 SpisGene10889
Spis7472 SpisGene7472
Spis17118 SpisGene17118
Spis18276 SpisGene18276
Spis7932 SpisGene7932
Spis11423 SpisGene11423
Spis16873 SpisGene16873
Spis21800 SpisGene21800
Spis20215 SpisGene20215
Spis1827 SpisGene1827
Spis6683 SpisGene6683
Spis11275 SpisGene11275
Spis21697 SpisGene21697
Spis2750 SpisGene2750
Spis5863 SpisGene5863
Spis6749 SpisGene6749
Spis14675 SpisGene14675
Spis9572 SpisGene9572
Spis13942.t1 SpisGene13942
Spis9194 SpisGene9194
Spis4404.t1 SpisGene4404
Spis52 SpisGene52
Spis16494 SpisGene16494
Spis14590 SpisGene14590
Spis15690 SpisGene15690
Spis7546 SpisGene7546
Spis1009 SpisGene1009
Spis10023 SpisGene10023
Spis1520 SpisGene1520
Spis10462 SpisGene10462
Spis16101 SpisGene16101
Spis14242 SpisGene14242
Spis16981 SpisGene16981
Spis6183 SpisGene6183
Spis11848 SpisGene11848
Spis6410.t2 SpisGene6410
Spis10528 SpisGene10528
Spis12429 SpisGene12429
Spis1702 SpisGene1702
Spis1092 SpisGene1092
Spis6048 SpisGene6048
Spis18992 SpisGene18992
Spis19167 SpisGene19167
Spis1169 SpisGene1169
Spis9726 SpisGene9726
Spis19191.t1 SpisGene19191
Spis22194 SpisGene22194
Spis12319 SpisGene12319
Spis1793.t1 SpisGene1793
Spis2776 SpisGene2776
Spis6385.t1 SpisGene6385
Spis15382.t1 SpisGene15382
Spis25033 SpisGene25033
Spis15795.t1 SpisGene15795
Spis2951 SpisGene2951
Spis16084 SpisGene16084
Spis12626 SpisGene12626
Spis1438 SpisGene1438
Spis2507 SpisGene2507
Spis3312 SpisGene3312
Spis3402.t1 SpisGene3402
Spis13592 SpisGene13592
Spis8124 SpisGene8124
Spis12927 SpisGene12927
Spis14984 SpisGene14984
Spis425 SpisGene425
Spis870 SpisGene870
Spis9255 SpisGene9255
Spis9866 SpisGene9866
Spis17703 SpisGene17703
Spis20217 SpisGene20217
Spis9923 SpisGene9923
Spis11810 SpisGene11810
Spis18478 SpisGene18478
Spis19993 SpisGene19993
Spis11439 SpisGene11439
Spis11163 SpisGene11163
Spis22185 SpisGene22185
Spis24958 SpisGene24958
Spis16807 SpisGene16807
Spis18836 SpisGene18836
Spis3305 SpisGene3305
Spis8139 SpisGene8139
Spis4018 SpisGene4018
Spis5559 SpisGene5559
Spis22038 SpisGene22038
Spis23082 SpisGene23082
Spis1288 SpisGene1288
Spis4823.t1 SpisGene4823
Spis17663 SpisGene17663
Spis18375 SpisGene18375
Spis1701 SpisGene1701
Spis12899 SpisGene12899
Spis3729 SpisGene3729
Spis4966.t1 SpisGene4966
Spis10343 SpisGene10343
Spis160 SpisGene160
Spis9847 SpisGene9847
Spis22295 SpisGene22295
Spis1106 SpisGene1106
Spis16591 SpisGene16591
Spis15299 SpisGene15299
Spis15733 SpisGene15733
Spis8119 SpisGene8119
Spis15440 SpisGene15440
Spis2367 SpisGene2367
Spis15774 SpisGene15774
Spis15110 SpisGene15110
Spis19923 SpisGene19923
Spis1372 SpisGene1372
Spis3908 SpisGene3908
Spis21130 SpisGene21130
Spis21377 SpisGene21377
Spis2846 SpisGene2846
Spis10923 SpisGene10923
Spis10245 SpisGene10245
Spis4373 SpisGene4373
Spis22190 SpisGene22190
Spis18006 SpisGene18006
Spis4793 SpisGene4793
Spis4884 SpisGene4884
Spis10715.t1 SpisGene10715
Spis3138 SpisGene3138
Spis10759 SpisGene10759
Spis6288 SpisGene6288
Spis153 SpisGene153
Spis2413 SpisGene2413
Spis14218 SpisGene14218
Spis7057.t2 SpisGene7057
Spis10511 SpisGene10511
Spis5391 SpisGene5391
Spis22255 SpisGene22255
Spis21547 SpisGene21547
Spis8831 SpisGene8831
Spis14544 SpisGene14544
Spis4166.t1 SpisGene4166
Spis18186 SpisGene18186
Spis19518.t1 SpisGene19518
Spis4668 SpisGene4668
Spis7248 SpisGene7248
Spis21150 SpisGene21150
Spis369 SpisGene369
Spis18300 SpisGene18300
Spis18608 SpisGene18608
Spis25616 SpisGene25616
Spis19130 SpisGene19130
Spis460 SpisGene460
Spis14814 SpisGene14814
Spis9618 SpisGene9618
Spis15531 SpisGene15531
Spis22686 SpisGene22686
Spis3623 SpisGene3623
Spis15358 SpisGene15358
Spis15632 SpisGene15632
Spis18014 SpisGene18014
Spis14906 SpisGene14906
Spis13672 SpisGene13672
Spis5437 SpisGene5437
Spis18194 SpisGene18194
Spis22919 SpisGene22919
Spis17887 SpisGene17887
Spis19601 SpisGene19601
Spis13511 SpisGene13511
Spis10328 SpisGene10328
Spis14314 SpisGene14314
Spis2338 SpisGene2338
Spis24736 SpisGene24736
Spis356 SpisGene356
Spis14172 SpisGene14172
Spis3034 SpisGene3034
Spis15471 SpisGene15471
Spis6701 SpisGene6701
Spis22934 SpisGene22934
Spis1905 SpisGene1905
Spis5886 SpisGene5886
Spis1997 SpisGene1997
Spis11425.t2 SpisGene11425
Spis14710 SpisGene14710
Spis3582 SpisGene3582
Spis3764 SpisGene3764
Spis18188 SpisGene18188
Spis3311 SpisGene3311
Spis24174 SpisGene24174
Spis14045 SpisGene14045
Spis4505 SpisGene4505
Spis14388 SpisGene14388
Spis15550 SpisGene15550
Spis2381 SpisGene2381
Spis13403 SpisGene13403
Spis1585 SpisGene1585
Spis11460 SpisGene11460
Spis13983.t1 SpisGene13983
Spis11602 SpisGene11602
Spis2778 SpisGene2778
Spis18384 SpisGene18384
Spis22725 SpisGene22725
Spis20125 SpisGene20125
Spis10166 SpisGene10166
Spis584 SpisGene584
Spis17662 SpisGene17662
Spis11129 SpisGene11129
Spis12827 SpisGene12827
Spis993 SpisGene993
Spis19821 SpisGene19821
Spis2426 SpisGene2426
Spis5020 SpisGene5020
Spis596 SpisGene596
Spis5037 SpisGene5037
Spis14944 SpisGene14944
Spis18829 SpisGene18829
Spis22798 SpisGene22798
Spis25689 SpisGene25689
Spis14253 SpisGene14253
Spis19342 SpisGene19342
Spis7259 SpisGene7259
Spis2099.t2 SpisGene2099
Spis4069 SpisGene4069
Spis5926 SpisGene5926
Spis40 SpisGene40
Spis4665 SpisGene4665
Spis17006.t1 SpisGene17006
Spis5848.t1 SpisGene5848
Spis8873 SpisGene8873
Spis1497 SpisGene1497
Spis15326 SpisGene15326
Spis6027 SpisGene6027
Spis13719 SpisGene13719
Spis5862 SpisGene5862
Spis13461 SpisGene13461
Spis7862.t2 SpisGene7862
Spis17631 SpisGene17631
Spis2129.t1 SpisGene2129
Spis8759 SpisGene8759
Spis6043.t1 SpisGene6043
Spis25229 SpisGene25229
Spis8093 SpisGene8093
Spis7765 SpisGene7765
Spis8610 SpisGene8610
Spis9371 SpisGene9371
Spis14991 SpisGene14991
Spis20013 SpisGene20013
Spis10361 SpisGene10361
Spis1707 SpisGene1707
Spis22719 SpisGene22719
Spis18252 SpisGene18252
Spis736 SpisGene736
Spis7410 SpisGene7410
Spis11451 SpisGene11451
Spis11376 SpisGene11376
Spis1299 SpisGene1299
Spis14152 SpisGene14152
Spis17131 SpisGene17131
Spis17841 SpisGene17841
Spis15168 SpisGene15168
Spis115 SpisGene115
Spis10252 SpisGene10252
Spis12354 SpisGene12354
Spis22268 SpisGene22268
Spis11945 SpisGene11945
Spis24072 SpisGene24072
Spis12309 SpisGene12309
Spis14148 SpisGene14148
Spis21509 SpisGene21509
Spis5872 SpisGene5872
Spis6865 SpisGene6865
Spis3203 SpisGene3203
Spis19580 SpisGene19580
Spis9601.t1 SpisGene9601
Spis16569 SpisGene16569
Spis19627 SpisGene19627
Spis14205 SpisGene14205
Spis537 SpisGene537
Spis8237 SpisGene8237
Spis1604 SpisGene1604
Spis3380 SpisGene3380
Spis9334.t1 SpisGene9334
Spis11179 SpisGene11179
Spis7368 SpisGene7368
Spis3714 SpisGene3714
Spis11529 SpisGene11529
Spis22157 SpisGene22157
Spis16141 SpisGene16141
Spis12551 SpisGene12551
Spis27 SpisGene27
Spis8370 SpisGene8370
Spis17210 SpisGene17210
Spis19430 SpisGene19430
Spis131 SpisGene131
Spis12651 SpisGene12651
Spis768 SpisGene768
Spis15438 SpisGene15438
Spis21620 SpisGene21620
Spis6708 SpisGene6708
Spis6117 SpisGene6117
Spis16216 SpisGene16216
Spis16108 SpisGene16108
Spis18072 SpisGene18072
Spis11227 SpisGene11227
Spis20249 SpisGene20249
Spis1120 SpisGene1120
Spis19209 SpisGene19209
Spis2901 SpisGene2901
Spis6739 SpisGene6739
Spis4369 SpisGene4369
Spis9114 SpisGene9114
Spis16611.t1 SpisGene16611
Spis24727 SpisGene24727
Spis6465 SpisGene6465
Spis2448 SpisGene2448
Spis3762 SpisGene3762
Spis4591 SpisGene4591
Spis7227.t1 SpisGene7227
Spis15688 SpisGene15688
Spis21790 SpisGene21790
Spis17444 SpisGene17444
Spis17350 SpisGene17350
Spis279 SpisGene279
Spis816 SpisGene816
Spis9121 SpisGene9121
Spis6144 SpisGene6144
Spis9861.t1 SpisGene9861
Spis2463 SpisGene2463
Spis4502 SpisGene4502
Spis23142 SpisGene23142
Spis18404 SpisGene18404
Spis4901 SpisGene4901
Spis6035 SpisGene6035
Spis12517.t2 SpisGene12517
Spis6764 SpisGene6764
Spis7600.t1 SpisGene7600
Spis16582 SpisGene16582
Spis19363 SpisGene19363
Spis19417 SpisGene19417
Spis15949 SpisGene15949
Spis19050 SpisGene19050
Spis2761 SpisGene2761
Spis18831.t1 SpisGene18831
Spis10918 SpisGene10918
Spis16766 SpisGene16766
Spis16023 SpisGene16023
Spis23735 SpisGene23735
Spis10016 SpisGene10016
Spis2496 SpisGene2496
Spis22066 SpisGene22066
Spis10130 SpisGene10130
Spis9746 SpisGene9746
Spis8978 SpisGene8978
Spis7235 SpisGene7235
Spis11937 SpisGene11937
Spis5332.t1 SpisGene5332
Spis20512 SpisGene20512
Spis13150 SpisGene13150
Spis10295 SpisGene10295
Spis19807 SpisGene19807
Spis3564 SpisGene3564
Spis2612 SpisGene2612
Spis4556 SpisGene4556
Spis18930 SpisGene18930
Spis4943.t1 SpisGene4943
Spis14724 SpisGene14724
Spis16980 SpisGene16980
Spis7073 SpisGene7073
Spis8112 SpisGene8112
Spis9706 SpisGene9706
Spis13671 SpisGene13671
Spis16143 SpisGene16143
Spis7723 SpisGene7723
Spis12522 SpisGene12522
Spis14634 SpisGene14634
Spis15649 SpisGene15649
Spis23283 SpisGene23283
Spis7581 SpisGene7581
Spis8506 SpisGene8506
Spis10226 SpisGene10226
Spis16539 SpisGene16539
Spis9476 SpisGene9476
Spis1252 SpisGene1252
Spis21527 SpisGene21527
Spis1784 SpisGene1784
Spis16432 SpisGene16432
Spis1560 SpisGene1560
Spis9282 SpisGene9282
Spis11012 SpisGene11012
Spis301 SpisGene301
Spis17834.t1 SpisGene17834
Spis11253 SpisGene11253
Spis1481 SpisGene1481
Spis19802 SpisGene19802
Spis12610 SpisGene12610
